pkg_Title_ID	Region	Sub Type	Title_and_ID2	pkg_link	pkg_Content_ID	Date Added			pkg_File_Size		APP_VER	VERSION
NPJJ30038	JP	PC Engine	Ys I・II          [ID: YS1200000000JC38]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30038_00/8hvAU7B4dSY5TiAoUBNiaQjJnTcfYUMyjsftlXcHrkDyRi4T9PBJcD3OVCPX26jokbpGn2kMvbyOYCfU4J4KJIYF1m7xJcSdiOlCN.pkg	JP0555-NPJJ30038_00-YS1200000000JC38	2020/01/01			84568720		01.00	01.01
NPJJ30039	JP	PC Engine	Ys III Wanderers from Ys          [ID: YS3000000000JC39]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30039_00/vjFTpLGAXVQenMtRtJHCJDvQufYMHJGjgAhhRXGktaKboaoAdgveFPMXCUHhxXEChHOoxXtGNeoGhaWCBiiQvNqlAASolxnnubtNq.pkg	JP0555-NPJJ30039_00-YS3000000000JC39	2020/01/01			97461264		01.00	01.00
NPJJ30041	JP	PC Engine	ALDYNES          [ID: ALDYNES00000JG41]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30041_00/IXKwfHJWkjubLnIzkqEvBgvjyeXRjtqofKGmNVzWoeeuXCMXOLwiiXOuzvIcNsNKbOioRlaTiEccWSTnxRXJagICAgXSNNCQniYsX.pkg	JP0555-NPJJ30041_00-ALDYNES00000JG41	2020/01/01			9144944		01.00	01.00
NPJJ30043	JP	PC Engine	CHO ANIKI          [ID: CHOANIKI0000JC43]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30043_00/zCdQuABBrmOKbqeQGtSDNakvjRDyoJXbmTIDesfSMINdFoshfnhPIzkkwaiYDqMjBmKyLKUlkuihAUpSVQdLocLXwTGhibRwMgyxj.pkg	JP0555-NPJJ30043_00-CHOANIKI0000JC43	2020/01/01			37169344		01.00	01.00
NPJJ30045	JP	PC Engine	DOUBLE DUNGEON          [ID: DOUBLEDUNGEOJH46]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30045_00/pr0sMsgN3uWLgTtK0JCK38mQbAvbk93EjHXyKvImmv1YSLi1xvx6bXtAgqeInAMQ0bUKsg7Ct9uCGfLLPqFVVlixjMSoo3P3Rd7w2.pkg	JP0555-NPJJ30045_00-DOUBLEDUNGEOJH46	2020/01/01			7597376		01.00	01.00
NPJJ30046	JP	PC Engine	KAIZOU CHOJIN SHUBIBINMAN          [ID: SHUBIBINMAN0JH47]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30046_00/yTGfxufbFSjWBkluRjgHmDqVVUlCavZCszOFHHVcthPkHtmvhhvPlnfHczwBzFsApGFebjxngYMSbQVUETWDkTGxkZpdAIJtuRgIA.pkg	JP0555-NPJJ30046_00-SHUBIBINMAN0JH47	2020/01/01			7979360		01.00	01.00
NPJJ30047	JP	PC Engine	KAIZOU CHOJIN SHUBIBINMAN 2          [ID: SHUBIBINMAN2JH48]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30047_00/VuVZYlPpcHNVXvYFiVOgIJpIvZjXZkpMIDPzyOwTBpUoqkyzxdNSdhLDVRPJYMkPsLqApQwShttoNADWrPWSGpKdsZhVeijWQQlNd.pkg	JP0555-NPJJ30047_00-SHUBIBINMAN2JH48	2020/01/01			8515456		01.00	01.01
NPJJ30048	JP	PC Engine	LANGRISSER HIKARI NO MATSUEI          [ID: LANGRISSER00JS45]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30048_00/MCcELznLOQSHiffQmHzYELtuheQqLmomvDVoaROfaYVCTuEkFJdvuIHRQjePIuwtCtFPwfbnahCPtiuDNEkzHNcUdvGAqfpKoQAFX.pkg	JP0555-NPJJ30048_00-LANGRISSER00JS45	2020/01/01			67016976		01.00	01.01
NPJJ30054	JP	PC Engine	CHIKI CHIKI BOYS          [ID: CHIKICHIKIBOJS55]	http://zeus.dl.playstation.net/cdn/JP0802/NPJJ30054_00/tAOFXrNolacYFSWBQqwHgaZamXDMiToPndWEoUYmqBRnuMwvksdzJPJTPqwQyOGaNKlZZiMARafvXXhtpXbwGVgVBQwoClaQsSjIF.pkg	JP0802-NPJJ30054_00-CHIKICHIKIBOJS55	2020/01/01			64953056		01.00	01.02
NPJJ30052	JP	PC Engine	SPLATTER HOUSE          [ID: SPLATTERHOUSJH66]	http://zeus.dl.playstation.net/cdn/JP0803/NPJJ30052_00/mWsSWmaoCnhrMjSWpJwtXgiUVpjJDdjxYRiICgdYpBESOKVObrQnAmdjypVfAmUBtLmthPgjNsLvgXRAKADMmNinEslFoyRByaSVU.pkg	JP0803-NPJJ30052_00-SPLATTERHOUSJH66	2020/01/01			8503024		01.00	01.00
NPJJ30059	JP	PC Engine	KAIZOU CHOJIN SHUBIBINMAN 3          [ID: SHUBIBINMAN3JC51]	http://zeus.dl.playstation.net/cdn/JP0805/NPJJ30059_00/hGkJbqgmXJYjRBTOmUmPvqrLwUhFBiHNNSiAeBuaezdPyvmyVlzYvKgYuoBBOdEFEltRyPeWSKluetJvVrbuPSQiAZgSSKKEjeyTF.pkg	JP0805-NPJJ30059_00-SHUBIBINMAN3JC51	2020/01/01			68821872		01.00	01.00
NPJJ30034	JP	PC Engine	VALIS II          [ID: VALIS2000000JC51]	http://zeus.dl.playstation.net/cdn/JP0807/NPJJ30034_00/HaFxucfcVcBqDDAqnPINJEiiCMgmMEkdZkdcEFqTYeoFDFkjzMPfNAxVmoSlbcMeQAsWJSZergGEtsnkqVcUVXpuKRRPdirbvWaNC.pkg	JP0807-NPJJ30034_00-VALIS2000000JC51	2020/01/01			55950272		01.00	01.00
NPJJ30040	JP	PC Engine	Ys IV The Dawn of Ys          [ID: YS4000000000JS40]	http://zeus.dl.playstation.net/cdn/JP0808/NPJJ30040_00/SccMGbkZDzlgjSMtzuMyZWNECCNYXdXDKvVeQckSoyJzZKiWoxskfvlMwpEZTJJyuWYIoCQIaAHeSkXOxqqQJBYdnlcPRuwpzmsnn.pkg	JP0808-NPJJ30040_00-YS4000000000JS40	2020/01/01			150497568		01.00	01.00
NPUF30007	US	PC Engine	BOMBERMAN '94          [ID: BOMBERMAN940EH01]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30007_00/uaHYyreBQJkuzlSTxhnixdySKDLzKIFuvXLhwlROPOGDCLHnQNozvrurbzgVpCVYYuVinhZoyMRskNDMhMgAfRJWzDSBCeOxOuztO.pkg	UP0555-NPUF30007_00-BOMBERMAN940EH01	2020/01/01			18637808		01.00	01.00
NPUF30008	US	PC Engine	ALIEN CRUSH          [ID: ALIENCRUSH00EH20]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30008_00/IXqLdAjXxARjwkNbmgIikLMUYbgIDsGOEUjinINtMrSMrztIpQAUiVblqECEdFyobYWfEmbuhqwciDHVZHoBcchOwXYIQcTpKicBk.pkg	UP0555-NPUF30008_00-ALIENCRUSH00EH20	2020/01/01			17389120		01.00	01.00
NPUF30009	US	PC Engine	NEUTOPIA          [ID: NEUTOPIA0000EH28]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30009_00/OCobyAqLHReWdwbfJFEgZGkNBMnJyiUMXoupRigBDYzsHVurzimIJDDXWqrCPNVQncEQtMwVWsPbiLjvgFCRcsdruGDcUOcKmdQMy.pkg	UP0555-NPUF30009_00-NEUTOPIA0000EH28	2020/01/01			14961840		01.00	01.00
NPUF30010	US	PC Engine	SUPER STAR SOLDIER          [ID: SUPERSTARSOLEH06]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30010_00/TTQxkKBrSQqVnlrFPItyMtpfbvdFutKTFSSFuMXxFSXFzYNZmwClRvdSptWzIQiKsdWncQGYUCCPnvJiIoeyDdHMIioTQlFiEVQoq.pkg	UP0555-NPUF30010_00-SUPERSTARSOLEH06	2020/01/01			14338624		01.00	01.00
NPUF30011	US	PC Engine	DUNGEON EXPLORER          [ID: DUNGEONEXPLOEH07]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30011_00/ZnqPARnnDNpniKtnPEhIpOAWepjDAKxiJKpQqJpCPdUmWLzLxlWNrtpZbcelzUSnAdgkYwxNysfhbNQCbQqrCghaSCffwkNuzdzyJ.pkg	UP0555-NPUF30011_00-DUNGEONEXPLOEH07	2020/01/01			17746224		01.00	01.00
NPUF30012	US	PC Engine	BONK'S ADVENTURE          [ID: PCGENJIN0000EH15]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30012_00/ykqLwcBQDJeITirKphHHefyJkayMviiFzplfMiGJCxWOeAvGGamGxPCKRsMPzEZAyeDMRnMUgEgwHguFaICKiwzUxustYyjjKadnW.pkg	UP0555-NPUF30012_00-PCGENJIN0000EH15	2020/01/01			13517120		01.00	01.00
NPUF30013	US	PC Engine	WORLD SPORTS COMPETITION          [ID: POWERSPORTS0EH11]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30013_00/TnTFfNxkbcWHlyqYUiqvnTKAOuZDKfdxWmEubNUaWTdYAaHONXjuXqnRrnMcGKbwBFfQwSHVlvsiBZlQGeefKchQDbvOFFigbkBEx.pkg	UP0555-NPUF30013_00-POWERSPORTS0EH11	2020/01/01			29291472		01.00	01.00
NPUF30014	US	PC Engine	NEW ADVENTURE ISLAND          [ID: BOUKENJIMA00EH04]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30014_00/wxDFouDgynIpTcVjOTGikvMZYURDKNHupaVYRNqLGqFMNDnJeNPEzjmxkUqpSvUiaziyDjUptVxNCoZuRjAguCLnVoDNvjtGOBJHl.pkg	UP0555-NPUF30014_00-BOUKENJIMA00EH04	2020/01/01			14576096		01.00	01.00
NPUF30015	US	PC Engine	VICTORY RUN          [ID: VICTORYRUN00EH21]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30015_00/buXgpySPzJgPRjQVRLauovvxEVKYYaiNlqVOStrMQFLYPUBdYkkDyQOyigIaNgaKIumnMwvZPmRpHarRlyyyanUVnkDrAbrgldEHJ.pkg	UP0555-NPUF30015_00-VICTORYRUN00EH21	2020/01/01			13198112		01.00	01.00
NPUF30016	US	PC Engine	SOLDIER BLADE          [ID: SOLDIERBLADEEH24]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30016_00/xfnaRtlWhoHcaKlHzMMKoEPcJCUheFkUrNvCISEBfvTzEhojBfZhHuTcgRkwGIlQQSDCtIOGyhxeNilGEvuRRxKUozcECdDbPHAKZ.pkg	UP0555-NPUF30016_00-SOLDIERBLADEEH24	2020/01/01			15114576		01.00	01.00
NPJH90188	JP	PSP	クラシックダンジョンＸ２ 無料体験版          [ID: CLDN2TGAMEX01000]	http://zeus.dl.playstation.net/cdn/JP0404/NPJH90188_00/iIMlijMtBPmCDWhfkacvMIlItPjZvMMKgqXoOTOXsNlErjjvSbrrVaXfBSzYxnQgiosuEIxrWpMDVDAaXvMKilvRIeEWNQgSHZddz.pkg	JP0404-NPJH90188_00-CLDN2TGAMEX01000	2020/03/01			123057824		01.00	01.00
NPJH90155	JP	PSP	カルネージハート エクサ 体験版          [ID: 20110222ADPSP002]	http://ares.dl.playstation.net/cdn/JP0011/NPJH90155_00/lXMOwLRtKHDWzBfnVeYRAcxsbwTycQVPKDnJytPzgTWYbfcllFyCzWcuJiKqFVOtunXcsXeVSQMtjpZXbKtnSOUNIEUUCFxrWkuTC.pkg	JP0011-NPJH90155_00-20110222ADPSP002	2020/03/01			293125968		01.00	01.00
NPJH90275	JP	PSP	車輪の国、向日葵の少女 無料体験版          [ID: SYARINTRIVERSION]	http://zeus.dl.playstation.net/cdn/JP0745/NPJH90275_00/agJlnjtECBSoNHirKyQfouSkrAKYqpXCpNkGZwTbXKrTwlAFongCGMsOCJPJgHkeezjaVXWjqPEfpHXqddAcOWbmmewgPNjfTvEnA.pkg	JP0745-NPJH90275_00-SYARINTRIVERSION	2020/03/01			202819648		01.00	01.00
NPJH90156	JP	PSP	戦場のヴァルキュリア３ 体験版          [ID: VALKYRIA3TRIALJP]	http://ares.dl.playstation.net/cdn/JP0177/NPJH90156_00/dTDL738RSynWetbOeBMHW2OLiRclFtav9ypFrWVTEpOGGc1Tw4q0NOn06YueDJyiECfgle5Iqokvbfg3qsVs5YI9IpgV7DwXxFFAL.pkg	JP0177-NPJH90156_00-VALKYRIA3TRIALJP	2020/03/01			163103184		01.00	01.00
NPJH90152	JP	PSP	勇者３０ SECOND 豪華体験版          [ID: 1000000000000302]	http://zeus.dl.playstation.net/cdn/JP0507/NPJH90152_00/3G9T3YWD5UBlqPqiXUlyg3eQKtuwY0S0qCw99HDCuNcRXDTa7gFK8yJQBvI2oV6gmUKCyjcW5dV8RvbUAmgUYLW7LHKrBKdFMwMQ9.pkg	JP0507-NPJH90152_00-1000000000000302	2020/03/01			49228144		01.02	01.02
NPJH90180	JP	PSP	ワールド・ネバーランド～ナルル王国物語～体験版          [ID: ALTHIPSPTRIAL001]	http://ares.dl.playstation.net/cdn/JP0034/NPJH90180_00/KQeioCCfRvcosUCbGNqZmXwjmUpJxEEKaWQBoVgndEwWsLceNVAzlJWwGeSXzUCAIudbMEdgnINJzyuihxaJBEpWmayluWiiulSee.pkg	JP0034-NPJH90180_00-ALTHIPSPTRIAL001	2020/03/01			188925232		01.01	01.01
NPJH90118	JP	PSP	ティアーズ・トゥ・ティアラ 外伝 アヴァロンの謎 ＰＯＲＴＡＢＬＥ 体験版          [ID: 0000000000000000]	http://ares.dl.playstation.net/cdn/JP0761/NPJH90118_00/GCzBMwTBcOjVSCnQmPklgVzSQiJjsaSMlIgdTwpXuilZzWogRbqNLkQPElbJcRKQJHbtDzjpskmUIwLcrJkZbDmGAunDvHPIzwhaz.pkg	JP0761-NPJH90118_00-0000000000000000	2020/03/01			283941952		01.00	01.01
NPJG90094	JP	PSP	『パタポン３（仮） ～ビックリたっぷり！１００時間体験版～』          [ID: 0000000000000001]	http://ares.dl.playstation.net/cdn/JP9000/NPJG90094_00/wVzmGeOVgYlyYFDJDVjbfFlULPXPeilfLcCGsEQHqBuDkizqLRcleHrQtBxBVYcYCaWtFDeRvIptxCTkbwpfbOriZyyWRGtxqHPcN.pkg	JP9000-NPJG90094_00-0000000000000001	2020/03/01			325889920		01.00	02.00
NPJH90158	JP	PSP	SIMPLE 2000シリーズ Portable!! Vol.1 THE 麻雀 体験版 / SIMPLE 2000 Series Portable!! Vol.1 THE Mahjong Trial Version          [ID: T00SIMPLEMAHJONG]	http://zeus.dl.playstation.net/cdn/JP0367/NPJH90158_00/CRVOaKC4R0YpfodK4R9RlKmAQdDREVAoC7YFXpKxFHEUAUuecnDN4v8oxuf02Melqcy85LRRURCcYP4U3uVeQKufurUURptvwq9BI.pkg	JP0367-NPJH90158_00-T00SIMPLEMAHJONG	2020/03/01			15908992		01.00	01.01
NPJH90159	JP	PSP	SIMPLE 2000シリーズ Portable!! Vol.2 THE 将棋 体験版 / SIMPLE 2000 Series Portable!! Vol.2 THE Shogi Trial Version          [ID: T000SIMPLESHOUGI]	http://zeus.dl.playstation.net/cdn/JP0367/NPJH90159_00/V3anfuLGcBvRvSq7phpAPqd1oEl8SNuiPbiPrkxlHCoGyafJXbRlcKx2nPyD6cgJY33L1gHvbceYDPcg12NF0TmTOobo7L23gPGoa.pkg	JP0367-NPJH90159_00-T000SIMPLESHOUGI	2020/03/01			11068256		01.00	01.01
NPJH90167	JP	PSP	GOD EATER BURST 体験版          [ID: DOWNLOADABLEDEMO]	http://ares.dl.playstation.net/cdn/JP0700/NPJH90167_00/CdyoLEeawEcI2mpjbSWlmn6dJaiAR3hY2tMwgeTpANWKo7XCTjvrelHVqd3K9pjYAJGsNOMfN1qb176QXIxGOEh4PCdQejWXjsA6v.pkg	JP0700-NPJH90167_00-DOWNLOADABLEDEMO	2020/03/01			191419488		01.00	01.00
NPJH90164	JP	PSP	DANGANRONPA          [ID: DANGAN100905TRIA]	http://ares.dl.playstation.net/cdn/JP0604/NPJH90164_00/nXqnqm5PKphh6RojTASLwABJCDEOpEM6PLsRFMIFOeyc1fiLV1WGYe1R9NExqvwBknHiEqIjnGRySWflU1fx444y57F3dJoT41q4g.pkg	JP0604-NPJH90164_00-DANGAN100905TRIA	2020/03/01			98924640		01.00	01.01
NPJH90146	JP	PSP	MONSTER HUNTER PORTABLE 3rd          [ID: CONTENT0000DLPKG]	http://zeus.dl.playstation.net/cdn/JP0102/NPJH90146_00/8fLURtkO2C59GhHwjwaFkcMAMQ1qAGCO9rfain9BLj6eJ8qM5ptdIbgg3Vre9eDYRR0Ht1vR2aonQgV9kugscGhGkTnvM3nf67Acx.pkg	JP0102-NPJH90146_00-CONTENT0000DLPKG	2020/03/01			147085408		01.00	01.01
NPJH90154	JP	PSP	クロヒョウ 龍が如く新章 体験版          [ID: KUROHYOTKB000001]	http://ares.dl.playstation.net/cdn/JP0177/NPJH90154_00/Ayq8iRgL1CwBVpGESSn5VoIrvmVmph4dcPd6LJP75w1ud5GkoOFS4Lqhh2f31ij749ieiDFTAIjY8T6ujwtjwSC77pESTfpsK09Rh.pkg	JP0177-NPJH90154_00-KUROHYOTKB000001	2020/03/01			202570112		01.00	01.00
NPJH90162	JP	PSP	戦国絵札遊戯 不如帰 大乱 体験版          [ID: 0000A7T000010100]	http://zeus.dl.playstation.net/cdn/JP0024/NPJH90162_00/qISr8RFEqmJ2DrXGouLca7r6p3uNeDog4yvr0Fx3rjMgAyOW5GBtpPAKlT8OMe1uf2DNqTKapSOHlpvwuhoOwSm4GoP7LuIK0yXTv.pkg	JP0024-NPJH90162_00-0000A7T000010100	2020/03/01			161691264		01.00	01.00
NPJH90153	JP	PSP	テイルズ オブ ファンタジア クロスエディション 体験版          [ID: 0021440492640002]	http://ares.dl.playstation.net/cdn/JP0700/NPJH90153_00/exBrvxGY7PdP7RRJIQ21jiWPX6xGwJtyCkwdkGdhRdAHRY0n2XFOs4Qt3W8sdkwU9kUqxWTlFTon3wxh1CGndkETNEx4TPrjLu4a0.pkg	JP0700-NPJH90153_00-0021440492640002	2020/03/01			54017904		01.00	01.00
NPJH90140	JP	PSP	ぼくは航空管制官 エアポートヒーロー 新千歳 体験版          [ID: 0000000000000002]	http://zeus.dl.playstation.net/cdn/JP0079/NPJH90140_00/iWgBO2smW99vmAef7lJ3oNkkLiTHi8kQ0lRxpqS21KCGC2aW0GkAqPSEj6jd2krD0gQXUxFaEDeFt1kF9Xjj4dLy860yPNtGmpXUM.pkg	JP0079-NPJH90140_00-0000000000000002	2020/03/01			36544976		01.00	01.01
NPJH90135	JP	PSP	ドラゴンボール タッグバーサス 体験版          [ID: 1234253142425000]	http://ares.dl.playstation.net/cdn/JP0700/NPJH90135_00/1QItT4yGCV0bpExhP61sImC0NJuUrEMqJskBVNQXGxXnXeugMPXvA5XMLA9M84r1hnTBcUgtUNgD6NAQ4tMlf30F9DGnIEOtANu74.pkg	JP0700-NPJH90135_00-1234253142425000	2020/03/01			135270560		01.00	01.00
NPJH90131	JP	PSP	初音ミク -Project DIVA- 2nd 体験版          [ID: PJD2DLTRIAL39390]	http://ares.dl.playstation.net/cdn/JP0177/NPJH90131_00/COEfQdTjWTSX1bGaypokuxHPxrrpiPaiG6WmrPXclkyIF4iPQGJiwOlX8hwrhteGKjdgE3nhLQLymfodUXEUvV4t9iTTe2tpAOmI4.pkg	JP0177-NPJH90131_00-PJD2DLTRIAL39390	2020/03/01			78019264		01.00	01.00
NPJH90139	JP	PSP	ぼくは航空管制官 エアポートヒーロー 那覇 体験版          [ID: 0000000000000002]	http://zeus.dl.playstation.net/cdn/JP0079/NPJH90139_00/XhM4t8139dqk9MuJKgqV7o35L9VEMsUD5Ca3DRfyok33m2PYJPqNPk3AnSquqJDr3EQCytMR80qjrshyHmmdK23x1oaDlOHFJPfOc.pkg	JP0079-NPJH90139_00-0000000000000002	2020/03/01			24335184		01.00	01.00
NPJH90123	JP	PSP	ACE COMBAT X2 JOINT ASSAULT 体験版          [ID: ACECJOINTASSAULT]	http://ares.dl.playstation.net/cdn/JP0700/NPJH90123_00/AURvUqmnM2rwKBJ6EyxSs97OCjyQu2naJRsvui9uVoaMnyfQei6ySsI5TGtrBqp99fnGCyQxfY84HtuqfMx8DJRSY3EONfylldw3c.pkg	JP0700-NPJH90123_00-ACECJOINTASSAULT	2020/03/01			123410112		01.00	01.00
NPJH90137	JP	PSP	TAKUYO MIX BOX～ファーストアニバーサリー～ 体験版          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP0380/NPJH90137_00/Yt5FPBcsBGm4YYEP7kYb3XbbV7Qub87nOx6h8TlbXt5TcbVYmFgOlhipNStEVn5HbylI9xFungrRa2OERiiPD839b9V4KGYLXmfYe.pkg	JP0380-NPJH90137_00-0000111122223333	2020/03/01			7491872		01.00	01.02
NPJH90126	JP	PSP	ナルト疾風伝 キズナドライブ 体験版          [ID: KIZUNADRIVEDEMO1]	http://ares.dl.playstation.net/cdn/JP0700/NPJH90126_00/8balVfMj2wUvNDWvjTxcBUprXfcEBoLskDH5fCjmKT5XN6oKTLpngkDLLfGmqUimr6Ksg0g2WghSb00sebEXEjx8dN07ABKrbRg9d.pkg	JP0700-NPJH90126_00-KIZUNADRIVEDEMO1	2020/03/01			35874736		01.00	01.00
NPJH90122	JP	PSP	テイルズ オブ ファンタジア クロスエディション 体験版          [ID: 0021440492640001]	http://ares.dl.playstation.net/cdn/JP0700/NPJH90122_00/TEnJm8UXqOQjk1GhTGYU8nkiOewD5du2lxfyOd8JcXnAbKiqv5G1SV9Be2fI24UnnLIUHrewUdQ2r8V4NRuvqCSy8NPna7C4gRmRU.pkg	JP0700-NPJH90122_00-0021440492640001	2020/03/01			58266640		01.00	01.00
NPJG90088	JP	PSP	『パタポン３（仮） ～まずはマルチで、βテスト体験版～』          [ID: 0000000000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG90088_00/7vNlahB2RiXSEV6SpEyTW68wnF2l3i4KK1VCydDic6bwp9kLbvLlV3Sbasb5NT5eTmJUmPdxy7UJAK6FbF26gkcGdEYmlCm369XcB.pkg	JP9000-NPJG90088_00-0000000000000001	2020/03/01			115320896		01.00	01.00
NPJH90124	JP	PSP	ファイト一発！充電ちゃん!! CC 体験版          [ID: 00JUDENCHANTRIAL]	http://zeus.dl.playstation.net/cdn/JP0647/NPJH90124_00/rQA3eNY1FpPbIjTShBMsqcoc3MyIi2dTxeFtUohf2DFhb49Gqvv719VJ8D9eqE7vObiuKWRDe9TEAJiM7imKOe5CLmGR0b7mxl6U1.pkg	JP0647-NPJH90124_00-00JUDENCHANTRIAL	2020/03/01			63049696		01.00	01.00
NPJG00091	JP	PSP	世界時計デラックス          [ID: SEKAIDOKEI000000]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00091_00/H8uLHXiAlCBvLero3fcIEcLFMx4L0lXM7XF1iqYHRaxSeByLqeFdB9wWFulwm0NW1xyHVpevg34WeOTP8nleRRCY6BeVxUd1UBEOr.pkg	JP9000-NPJG00091_00-SEKAIDOKEI000000	2020/03/01			7482944		01.00	01.00
NPJG90085	JP	PSP	勇者のくせになまいきだ:3D  新生活応援！骨太体験版          [ID: Y3DCORPORATION01]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG90085_00/96DHrWMbbcwPiUJoAi2OcdQFocxR2AtkbILN2RSPMCLTSah9dNWFXT8yQqhfG7Rc52sySxE9mVEsFQmx6b2URWHWfGVRDene59uxq.pkg	JP9000-NPJG90085_00-Y3DCORPORATION01	2020/03/01			32101776		01.00	01.00
NPJG00111	JP	PSP	SAVE THE EARTH          [ID: 0000111122223333]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG00111_00/gn4coe9p2RABONWgts1JRuJEuq7erxpRAOKOGpLKRUXcl8yveBR0GtMOHGeHmqVkakkOsM09iipJtaOd5aSwpryg1cVJAs8P32V2K.pkg	JP9000-NPJG00111_00-0000111122223333	2020/03/01			6088048		01.00	01.00
NPJH90113	JP	PSP	ナルティメットアクセル３ 体験版          [ID: 00000000CC20UNH3]	http://zeus.dl.playstation.net/cdn/JP0700/NPJH90113_00/JJ1iTf3qXt0soxckftJdds0T7r4jBScwKfBGUbm3sbJfO60DONvFy5mkGlocTX451U1vVKkvKJ3S9DHETp7pBNpBFabCqtXKWukBy.pkg	JP0700-NPJH90113_00-00000000CC20UNH3	2020/03/01			44954448		01.00	01.00
NPJH90100	JP	PSP	進め！守れ！戦え！体験版          [ID: RIZ001PSPSUSUME1]	http://zeus.dl.playstation.net/cdn/JP0717/NPJH90100_00/FJEdyuSE6gk1JdYsA16GLXgaYThXPrWflGfl90hXpLPTuo7j9mPPniTd47tqPD5lwGdrEXXGak79no0B6dqhn0NckVhlm4qNxukIl.pkg	JP0717-NPJH90100_00-RIZ001PSPSUSUME1	2020/03/01			12148912		01.00	01.00
NPJH90109	JP	PSP	ラ・ピュセル†ラグナロック          [ID: LP00000000000001]	http://zeus.dl.playstation.net/cdn/JP0404/NPJH90109_00/5UmhLgUhI9og3BbWiVvLBQo26iB0SBJ8GJEH47g7Mn7RmYjLnovR6x9ewN3vcBjYf70fKhIjvOw2pKS95WXJo6tbuvbmyGnX2RnuD.pkg	JP0404-NPJH90109_00-LP00000000000001	2020/03/01			40109200		01.00	01.02
NPJH90115	JP	PSP	天神乱漫 Happy Go Lucky !! 体験版          [ID: 0000TENSHINTRIAL]	http://zeus.dl.playstation.net/cdn/JP0647/NPJH90115_00/pyvH0fVYSDB4KrAiEKlrTOfbSYgQ3ANvvmhMaUhRNah4etiFsFJ5IPtbrCFX2oKUGTyOGV5aO60QqWM7Sb6XO3UIoXNViVkAmtrAj.pkg	JP0647-NPJH90115_00-0000TENSHINTRIAL	2020/03/01			106217808		01.00	01.00
NPJH90110	JP	PSP	DEAD OR ALIVE Paradise 体験版          [ID: DOAPARADISETRIAL]	http://zeus.dl.playstation.net/cdn/JP0325/NPJH90110_00/Uiei3IwtncrwXhy4q7FujpbgPdYiesonK3fp9jJ7TAfA9p88bbCR72paPmeWT2p0wJasarJ7dSu0pTS9tvXM4rfsTRSXIkXxLupwH.pkg	JP0325-NPJH90110_00-DOAPARADISETRIAL	2020/03/01			48551792		01.00	01.00
NPJH90099	JP	PSP	真・三國無双 MULTI RAID 2 スペシャル体験版          [ID: MR2TRIALTYPEC000]	http://zeus.dl.playstation.net/cdn/JP0106/NPJH90099_00/YDnXqQ7xr4yw8odyoPg4muvo2xX8VAiuEy3ALw6Rj3lm0DnB6jylFwbE2VD7N38m2w0434N5Hu9fWuvDUEcqethVtmRp8VvD6vn1B.pkg	JP0106-NPJH90099_00-MR2TRIALTYPEC000	2020/03/01			321110176		01.00	01.00
NPJG90077	JP	PSP	勇者のくせになまいきだ:3D 夢の体験版          [ID: Y3DDEMO000000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG90077_00/Xj2VhevEbSuXVfjthYX6CfMmFEQAIH7soRwl7mIt5qjUMtArC0ctfjwqaQJEkdpU2w70CfR8GxeatBmOra8xfK5R9gcXbN6MFQ5nV.pkg	JP9000-NPJG90077_00-Y3DDEMO000000001	2020/03/01			32083568		01.00	01.00
NPJH90105	JP	PSP	金色のコルダ３ 体験版          [ID: 5987564325984600]	http://zeus.dl.playstation.net/cdn/JP0106/NPJH90105_00/t98AETKd6qPNuKHgh84I37rm4P0JelUGXXpcbXPkkLFymj19NLxAD252qsrfs9H0lcUvVYlcoSJJcFRDOLwWHRK8qcQSiqq2b60is.pkg	JP0106-NPJH90105_00-5987564325984600	2020/03/01			56241776		01.00	01.01
