pkg_Title_ID	Region	Title_RIF_Missing	pkg_link	License	pkg_Content_ID			pkg_File_Size
NPJJ30014	JP	[PC Engine]PC GENJIN 2     [ID:NPJJ30014-PCGENJIN2000JH16]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30014_00/BFmMIfRliFtsfwM5a3fT3UqWvFpNvOMjEg0psteY3mMycQthEf6styx2r40fHtoldm1iAV2eKUR0JxlgeiE08jVe3CCxMcuicSsxF.pkg	c7819308ad65b87e30db1b60511c40a6	JP0555-NPJJ30014_00-PCGENJIN2000JH16			8278240
NPJJ30015	JP	[PC Engine]WINDS OF THUNDER     [ID:NPJJ30015-WINDSOFTHUNDJS14]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30015_00/Pau4CH13WiQ0NySnsWAS53UbGQIvesRNc4pLsooC2VpaGAnnaPVn8Yt6sUvCQJq2M6x5RHci1hBRhIkNb2tMM0KSLdOfHeFI7lTAI.pkg	d0c39d4ce3302575a86915fccc328adc	JP0555-NPJJ30015_00-WINDSOFTHUNDJS14			64959488
NPJJ30016	JP	[*RAP MISSING][PC Engine]BLAZING LAZERS     [ID:NPJJ30016-BLAZINGLAZERJH22]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30016_00/9TvVYhrdxsKYSuo9nlc7SbCd0k3NNyyQsfiK1M6CCe8ugYbsfASIxA7XhBin2aQoYmptlS2LNpgl7sULtLTNYsrTyjMsfTBlttpep.pkg	UNLOCK BY RIF	JP0555-NPJJ30016_00-BLAZINGLAZERJH22			7535712
NPJJ30017	JP	[PC Engine]PC GENJIN 3     [ID:NPJJ30017-PCGENJIN3000JH17]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30017_00/WytPiPlKiCf7i0skt7q5eFqalBEjAV5CV4P7gcxLJoHFNQ9jBfpjsNjgO9mNtS9MUDxbBQcvCMBVWeFctDXrclDEg6wo1DN4paOKY.pkg	1249869b3f681a6ce9fa5e09aef359bc	JP0555-NPJJ30017_00-PCGENJIN3000JH17			8922336
NPJJ30018	JP	[PC Engine]THE KUNFU     [ID:NPJJ30018-THEKUNFU0000JH19]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30018_00/sGU4kRQq16ocmMWyctE1t3axieivyD7layFNIrmrPcDI32ckLpTMTNhb8nyRdwDd2DKICKdnCwYjF7D5O7wocrXoXJ110VitMp0Mf.pkg	d6014cb3721dc02a143d9d42d58da6ea	JP0555-NPJJ30018_00-THEKUNFU0000JH19			7927648
NPJJ30019	JP	[PC Engine]ALIEN CRUSH     [ID:NPJJ30019-ALIENCRUSH00JH20]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30019_00/9b2jkkcA9b6vDxTAICdv8228r2F7InB1KV6VdVcuLarNuFqjOt6psshPYyWIElObJ5tA3jALRwBvh7K8QOu3iYXLgJIcXRd6NTHce.pkg	cfb06bcfba49ca498f8d587c32a528e3	JP0555-NPJJ30019_00-ALIENCRUSH00JH20			8404560
NPJJ30020	JP	[PC Engine]Ghouls'n Ghosts™     [ID:NPJJ30020-DAIMAKAIMURAJG26]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30020_00/Eh0JGWlJcqL71Gq0CQOjHCo1Nu1dmcgsd7YRacju1FMhBoPLk8IAwCcSMkC0SE1vnFfC7xDtfc3OBJQvMFVAQeDtcyQ2n68TfqiAN.pkg	ec45661f8b8843703ad677d1083ec348	JP0555-NPJJ30020_00-DAIMAKAIMURAJG26			9296400
NPJJ30021	JP	[*RAP MISSING][PC Engine]GRADIUS     [ID:NPJJ30021-GRADIUS00000JH27]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30021_00/17xCpHluF5R2qd9JDojMkPlf27VEdgQL33e0uSavNa2yKTGfJCx4qBKtSsQMenO7PURMQ2ENvosFHoELhbhl8ldj9rJAcsuNyBWUq.pkg	UNLOCK BY RIF	JP0555-NPJJ30021_00-GRADIUS00000JH27			7279504
NPJJ30022	JP	[PC Engine]SOLDIER BLADE     [ID:NPJJ30022-SOLDIERBLADEJH24]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30022_00/hT4gaNaI7lC3WNbTCnPVh3T4hjijVEdRCY9b0gU1lRNNMG1pR3eydAfJNtJmpWaLUKDaYIs3IueN4ulAS9QHNU8ORb2sfjpb7BBSO.pkg	54046f78864b3a6b697dd5a0e1d683b6	JP0555-NPJJ30022_00-SOLDIERBLADEJH24			8189360
NPJJ30024	JP	[PC Engine]DETANA TWIN BEE     [ID:NPJJ30024-DETANATWINBEJH25]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30024_00/pL8jlctpMT9F6gKu05sPV5AHhyTKVQpAoVykA4OE2sf9PEXmBpjj6x5y8auPbp79ntGFkjY03hilbp0MSE4MpEjx2hFdE69pObKQ7.pkg	bc22803891e085f0f8130462a4f495f5	JP0555-NPJJ30024_00-DETANATWINBEJH25			7997808
NPJJ30025	JP	[PC Engine]BATTLE ACE     [ID:NPJJ30025-BATTLEACE000JG18]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30025_00/bc02HW1a2dGGJ8GCbbCsKgdfrkDwGRgOwhlqN76ANafgh106jaaJy7wB9qmwD6jWAHGaol4Tv7T9kalxd7pgbvlbRLXl8varYERoB.pkg	52b8bbba0822f34597df0dad59b27b64	JP0555-NPJJ30025_00-BATTLEACE000JG18			7567232
NPJJ30027	JP	[PC Engine]NEUTOPIA     [ID:NPJJ30027-NEUTOPIA0000JH28]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30027_00/FsdPBnDQqjduTVWPjHs0ID0RIdwRuc4SVlxxqBPFjrIU76UcvaMjWtbslSvwAtGXIFkI5aMJCYhCiEpKdRkwU9gcKARc9J9S784k0.pkg	ce405845f7f8289d9b068c765a8bcb1c	JP0555-NPJJ30027_00-NEUTOPIA0000JH28			7818528
NPJJ30028	JP	[PC Engine]NEUTOPIA II     [ID:NPJJ30028-NEUTOPIA2000JH29]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30028_00/WHd6E4EYKt0tO0KQt8OgW8JF1qFWD48skOHDPt0ac1s7QtL329DGteQYktFsYPdlstcQyJ1Tho2aROwk63TRUuPaGSwUofkEVHyOC.pkg	886d9cbc0a3bd509831ec219bff336d8	JP0555-NPJJ30028_00-NEUTOPIA2000JH29			8295440
NPJJ30029	JP	[*RAP MISSING][PC Engine]FAR EAST OF EDEN ZIRIA     [ID:NPJJ30029-ZIRIA0000000JC07]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30029_00/QpnT7snN1Ods7yNmRleTnCyTwV8i4AuALu5aGQG5hv3HgpeaMCvlo5b1vDmQP9eP2O6QMVUkEk1usIVx9LQkrJgccHsb5angv1qMj.pkg	UNLOCK BY RIF	JP0555-NPJJ30029_00-ZIRIA0000000JC07			125799664
NPJJ30030	JP	[*RAP MISSING][PC Engine]SALAMANDER     [ID:NPJJ30030-SALAMANDER00JH30]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30030_00/oC9aqYW3SxBUOsRncNgRi7o1826NXA0CWBIOp7VqhgG6R83bKhN2ScWw9aAIktlrVaPtrpxKS0ej01Op2DC5L3voqrIPNqy9WHDp2.pkg	UNLOCK BY RIF	JP0555-NPJJ30030_00-SALAMANDER00JH30			7326688
NPJJ30031	JP	[PC Engine]GRADIUS II GOFER NO YABOU     [ID:NPJJ30031-GRADIUS2GOFEJS31]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30031_00/qPNyqfavkwnTLdTmIfmjPwJSxBsZVQFEcFszOYHzNJAHuemxqOdYLpdcmhwPAgVlRzAcEZYJZShqFsnElwqnlvEnkgarqmOhxqpKD.pkg	0c9d8dffa075c679086c478963ba6c54	JP0555-NPJJ30031_00-GRADIUS2GOFEJS31			58295136
NPJJ30033	JP	[PC Engine]MUGENSENSHI VALIS     [ID:NPJJ30033-VALIS0000000JS34]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30033_00/dZcTbMDgVwvMbICRGbLfnvDnXpwkMLKoMXwjqGkXEyMTDLtTPWIXJYfluCvLDMvQuBcJYWsqiMErDHIKJKmRZVSYyKSdJvkjyCmep.pkg	69519f79f725c5be192c3d2e32dc2547	JP0555-NPJJ30033_00-VALIS0000000JS34			67058032
NPJJ30035	JP	[PC Engine]BENKEI GAIDEN     [ID:NPJJ30035-BENKEIGAIDENJH49]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30035_00/gQZlyrgFczgxnwVJsZkBESCbAVbMDUMUhuxKxCmgRTsiKrAXuhUBZThzzCdowIlsSaHwPipwENjMxpeunrhTCwWcswSZGlfbAPsfl.pkg	50a73fbffe65ec2689a6fa12f5848d20	JP0555-NPJJ30035_00-BENKEIGAIDENJH49			8647616
NPJJ30036	JP	[*RAP MISSING][PC Engine]FAR EAST OF EDEN MANJI MARU     [ID:NPJJ30036-MANJIMARU000JS36]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30036_00/tglSoSPpKTmTydlqbbgnTzrAplQePlmjCPnRShNJyCOvYATMiCwApsmXMssFrQlmWuGYbadPoarWTHXkanjymkYYktyyXvWJesupS.pkg	UNLOCK BY RIF	JP0555-NPJJ30036_00-MANJIMARU000JS36			187449424
NPJJ30038	JP	[PC Engine]Ys I・II     [ID:NPJJ30038-YS1200000000JC38]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30038_00/8hvAU7B4dSY5TiAoUBNiaQjJnTcfYUMyjsftlXcHrkDyRi4T9PBJcD3OVCPX26jokbpGn2kMvbyOYCfU4J4KJIYF1m7xJcSdiOlCN.pkg	4b9cd34f20bed370bdff87b06cbb406f	JP0555-NPJJ30038_00-YS1200000000JC38			84568720
NPJJ30039	JP	[PC Engine]Ys III Wanderers from Ys     [ID:NPJJ30039-YS3000000000JC39]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30039_00/vjFTpLGAXVQenMtRtJHCJDvQufYMHJGjgAhhRXGktaKboaoAdgveFPMXCUHhxXEChHOoxXtGNeoGhaWCBiiQvNqlAASolxnnubtNq.pkg	04888dba6b51b4517bd08516426428e8	JP0555-NPJJ30039_00-YS3000000000JC39			97461264
NPJJ30041	JP	[PC Engine]ALDYNES     [ID:NPJJ30041-ALDYNES00000JG41]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30041_00/IXKwfHJWkjubLnIzkqEvBgvjyeXRjtqofKGmNVzWoeeuXCMXOLwiiXOuzvIcNsNKbOioRlaTiEccWSTnxRXJagICAgXSNNCQniYsX.pkg	a9f24f50ff83a8e51f1540972e29c9ff	JP0555-NPJJ30041_00-ALDYNES00000JG41			9144944
NPJJ30043	JP	[PC Engine]CHO ANIKI     [ID:NPJJ30043-CHOANIKI0000JC43]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30043_00/zCdQuABBrmOKbqeQGtSDNakvjRDyoJXbmTIDesfSMINdFoshfnhPIzkkwaiYDqMjBmKyLKUlkuihAUpSVQdLocLXwTGhibRwMgyxj.pkg	3ccbf5bee263a7cbfbf5410802a70fb7	JP0555-NPJJ30043_00-CHOANIKI0000JC43			37169344
NPJJ30045	JP	[PC Engine]DOUBLE DUNGEON     [ID:NPJJ30045-DOUBLEDUNGEOJH46]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30045_00/pr0sMsgN3uWLgTtK0JCK38mQbAvbk93EjHXyKvImmv1YSLi1xvx6bXtAgqeInAMQ0bUKsg7Ct9uCGfLLPqFVVlixjMSoo3P3Rd7w2.pkg	96a3c310acbaa214968a995bdcdbf673	JP0555-NPJJ30045_00-DOUBLEDUNGEOJH46			7597376
NPJJ30046	JP	[PC Engine]KAIZOU CHOJIN SHUBIBINMAN     [ID:NPJJ30046-SHUBIBINMAN0JH47]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30046_00/yTGfxufbFSjWBkluRjgHmDqVVUlCavZCszOFHHVcthPkHtmvhhvPlnfHczwBzFsApGFebjxngYMSbQVUETWDkTGxkZpdAIJtuRgIA.pkg	e171718d90dfc229973c7baf10683022	JP0555-NPJJ30046_00-SHUBIBINMAN0JH47			7979360
NPJJ30047	JP	[PC Engine]KAIZOU CHOJIN SHUBIBINMAN 2     [ID:NPJJ30047-SHUBIBINMAN2JH48]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30047_00/VuVZYlPpcHNVXvYFiVOgIJpIvZjXZkpMIDPzyOwTBpUoqkyzxdNSdhLDVRPJYMkPsLqApQwShttoNADWrPWSGpKdsZhVeijWQQlNd.pkg	53216c8a89f3f58288df346a17777aeb	JP0555-NPJJ30047_00-SHUBIBINMAN2JH48			8515456
NPJJ30048	JP	[PC Engine]LANGRISSER HIKARI NO MATSUEI     [ID:NPJJ30048-LANGRISSER00JS45]	http://zeus.dl.playstation.net/cdn/JP0555/NPJJ30048_00/MCcELznLOQSHiffQmHzYELtuheQqLmomvDVoaROfaYVCTuEkFJdvuIHRQjePIuwtCtFPwfbnahCPtiuDNEkzHNcUdvGAqfpKoQAFX.pkg	7c3ef44d3506f6e4ef081dd34621a725	JP0555-NPJJ30048_00-LANGRISSER00JS45			67016976
NPJJ30054	JP	[PC Engine]CHIKI CHIKI BOYS     [ID:NPJJ30054-CHIKICHIKIBOJS55]	http://zeus.dl.playstation.net/cdn/JP0802/NPJJ30054_00/tAOFXrNolacYFSWBQqwHgaZamXDMiToPndWEoUYmqBRnuMwvksdzJPJTPqwQyOGaNKlZZiMARafvXXhtpXbwGVgVBQwoClaQsSjIF.pkg	30428a5154bf0c20b7aa237609aa5e7d	JP0802-NPJJ30054_00-CHIKICHIKIBOJS55			64953056
NPJJ30052	JP	[*RAP MISSING][PC Engine]SPLATTER HOUSE     [ID:NPJJ30052-SPLATTERHOUSJH66]	http://zeus.dl.playstation.net/cdn/JP0803/NPJJ30052_00/mWsSWmaoCnhrMjSWpJwtXgiUVpjJDdjxYRiICgdYpBESOKVObrQnAmdjypVfAmUBtLmthPgjNsLvgXRAKADMmNinEslFoyRByaSVU.pkg	UNLOCK BY RIF	JP0803-NPJJ30052_00-SPLATTERHOUSJH66			8503024
NPJJ30059	JP	[PC Engine]KAIZOU CHOJIN SHUBIBINMAN 3     [ID:NPJJ30059-SHUBIBINMAN3JC51]	http://zeus.dl.playstation.net/cdn/JP0805/NPJJ30059_00/hGkJbqgmXJYjRBTOmUmPvqrLwUhFBiHNNSiAeBuaezdPyvmyVlzYvKgYuoBBOdEFEltRyPeWSKluetJvVrbuPSQiAZgSSKKEjeyTF.pkg	3d47575dbbd6a50c412de7f2b718c44e	JP0805-NPJJ30059_00-SHUBIBINMAN3JC51			68821872
NPJJ30034	JP	[PC Engine]VALIS II     [ID:NPJJ30034-VALIS2000000JC51]	http://zeus.dl.playstation.net/cdn/JP0807/NPJJ30034_00/HaFxucfcVcBqDDAqnPINJEiiCMgmMEkdZkdcEFqTYeoFDFkjzMPfNAxVmoSlbcMeQAsWJSZergGEtsnkqVcUVXpuKRRPdirbvWaNC.pkg	aec6e0d39c2b2beeaa5126ef6dc4416b	JP0807-NPJJ30034_00-VALIS2000000JC51			55950272
NPJJ30040	JP	[PC Engine]Ys IV The Dawn of Ys     [ID:NPJJ30040-YS4000000000JS40]	http://zeus.dl.playstation.net/cdn/JP0808/NPJJ30040_00/SccMGbkZDzlgjSMtzuMyZWNECCNYXdXDKvVeQckSoyJzZKiWoxskfvlMwpEZTJJyuWYIoCQIaAHeSkXOxqqQJBYdnlcPRuwpzmsnn.pkg	9a0185521c9df71d09a3c7d45c72b2a0	JP0808-NPJJ30040_00-YS4000000000JS40			150497568
NPUF30007	US	[PC Engine]BOMBERMAN '94     [ID:NPUF30007-BOMBERMAN940EH01]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30007_00/uaHYyreBQJkuzlSTxhnixdySKDLzKIFuvXLhwlROPOGDCLHnQNozvrurbzgVpCVYYuVinhZoyMRskNDMhMgAfRJWzDSBCeOxOuztO.pkg	c8db37865db197ae8cb50b4b75f777b5	UP0555-NPUF30007_00-BOMBERMAN940EH01			18637808
NPUF30008	US	[PC Engine]ALIEN CRUSH     [ID:NPUF30008-ALIENCRUSH00EH20]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30008_00/IXqLdAjXxARjwkNbmgIikLMUYbgIDsGOEUjinINtMrSMrztIpQAUiVblqECEdFyobYWfEmbuhqwciDHVZHoBcchOwXYIQcTpKicBk.pkg	e9e4eaddc3a7917a0ad93738f55e626f	UP0555-NPUF30008_00-ALIENCRUSH00EH20			17389120
NPUF30009	US	[*RAP MISSING][PC Engine]NEUTOPIA     [ID:NPUF30009-NEUTOPIA0000EH28]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30009_00/OCobyAqLHReWdwbfJFEgZGkNBMnJyiUMXoupRigBDYzsHVurzimIJDDXWqrCPNVQncEQtMwVWsPbiLjvgFCRcsdruGDcUOcKmdQMy.pkg	UNLOCK BY RIF	UP0555-NPUF30009_00-NEUTOPIA0000EH28			14961840
NPUF30010	US	[PC Engine]SUPER STAR SOLDIER     [ID:NPUF30010-SUPERSTARSOLEH06]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30010_00/TTQxkKBrSQqVnlrFPItyMtpfbvdFutKTFSSFuMXxFSXFzYNZmwClRvdSptWzIQiKsdWncQGYUCCPnvJiIoeyDdHMIioTQlFiEVQoq.pkg	bda778f4943ef612ed843a847068a275	UP0555-NPUF30010_00-SUPERSTARSOLEH06			14338624
NPUF30011	US	[*RAP MISSING][PC Engine]DUNGEON EXPLORER     [ID:NPUF30011-DUNGEONEXPLOEH07]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30011_00/ZnqPARnnDNpniKtnPEhIpOAWepjDAKxiJKpQqJpCPdUmWLzLxlWNrtpZbcelzUSnAdgkYwxNysfhbNQCbQqrCghaSCffwkNuzdzyJ.pkg	UNLOCK BY RIF	UP0555-NPUF30011_00-DUNGEONEXPLOEH07			17746224
NPUF30012	US	[PC Engine]BONK'S ADVENTURE     [ID:NPUF30012-PCGENJIN0000EH15]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30012_00/ykqLwcBQDJeITirKphHHefyJkayMviiFzplfMiGJCxWOeAvGGamGxPCKRsMPzEZAyeDMRnMUgEgwHguFaICKiwzUxustYyjjKadnW.pkg	78db33cd59a044babc51e6fa12266644	UP0555-NPUF30012_00-PCGENJIN0000EH15			13517120
NPUF30013	US	[*RAP MISSING][PC Engine]WORLD SPORTS COMPETITION     [ID:NPUF30013-POWERSPORTS0EH11]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30013_00/TnTFfNxkbcWHlyqYUiqvnTKAOuZDKfdxWmEubNUaWTdYAaHONXjuXqnRrnMcGKbwBFfQwSHVlvsiBZlQGeefKchQDbvOFFigbkBEx.pkg	UNLOCK BY RIF	UP0555-NPUF30013_00-POWERSPORTS0EH11			29291472
NPUF30014	US	[PC Engine]NEW ADVENTURE ISLAND     [ID:NPUF30014-BOUKENJIMA00EH04]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30014_00/wxDFouDgynIpTcVjOTGikvMZYURDKNHupaVYRNqLGqFMNDnJeNPEzjmxkUqpSvUiaziyDjUptVxNCoZuRjAguCLnVoDNvjtGOBJHl.pkg	1e193f9f8583ce935141fb81d28a457e	UP0555-NPUF30014_00-BOUKENJIMA00EH04			14576096
NPUF30015	US	[PC Engine]VICTORY RUN     [ID:NPUF30015-VICTORYRUN00EH21]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30015_00/buXgpySPzJgPRjQVRLauovvxEVKYYaiNlqVOStrMQFLYPUBdYkkDyQOyigIaNgaKIumnMwvZPmRpHarRlyyyanUVnkDrAbrgldEHJ.pkg	9e83a2df0a924ff01846fe4bf17cbd89	UP0555-NPUF30015_00-VICTORYRUN00EH21			13198112
NPUF30016	US	[*RAP MISSING][PC Engine]SOLDIER BLADE     [ID:NPUF30016-SOLDIERBLADEEH24]	http://zeus.dl.playstation.net/cdn/UP0555/NPUF30016_00/xfnaRtlWhoHcaKlHzMMKoEPcJCUheFkUrNvCISEBfvTzEhojBfZhHuTcgRkwGIlQQSDCtIOGyhxeNilGEvuRRxKUozcECdDbPHAKZ.pkg	UNLOCK BY RIF	UP0555-NPUF30016_00-SOLDIERBLADEEH24			15114576
PCSC80018	JP	[*RAP MISSING][PSX]PocketStation® for PlayStation®Vita     [ID:PCSC80018-POCKETSTATION001]	http://zeus.dl.playstation.net/cdn/JA0003/PCSC80018_00/pQPQxDhSsKTYgePChkMtuIpyghZywbSOvfKvPsvdKMfgkUPSKGmOvibEysgRQBOURpMTlweKQnpGtFDaIXhaJPbEPRGdFqYUvZprD.pkg	UNLOCK BY RIF	JA0003-PCSC80018_00-POCKETSTATION001			576272
NPJG90002	JP	[*RAP MISSING][PSX]none     [ID:NPJG90002-LRPSPDEMO0000001]	http://zeus.dl.playstation.net/cdn/JP9000/NPJG90002_00/JHbBbXtj97Qy8Rff3sKuroBm0M3dfMqTlRdIEP9g8xgq76K4L33OgcfNJ5N3MvxmCVyX4gMCKLawlM4jGtBS9iJBB9GauTGJsl3UX.pkg	UNLOCK BY RIF	JP9000-NPJG90002_00-LRPSPDEMO0000001			7170544
NPUJ00213	US	[PSX]Tekken® 2     [ID:NPUJ00213-0000000000000001]	http://zeus.dl.playstation.net/cdn/UP0700/NPUJ00213_00/F2qTrRJEAPrrhbOl1pl52nPDjdesfvSNPB1j2tPqIwvsC0VvPknwjHaDSjc8wBo2K8sQH98eOSUBjRK012UiWneiXiLd9UMe6ImKS.pkg	0511b1b0c4c25cf43c63b7f6f9824a29	UP0700-NPUJ00213_00-0000000000000001			102400
NPUJ00213	US	[*RAP MISSING][PSX]none     [ID:NPUJ00213-0000000000000002]	http://zeus.dl.playstation.net/cdn/UP0700/NPUJ00213_00/shcvucNWxPtMPH2aav1HBwkTDGPrhK5J65YuTeB0NsNeXDKilDIbEi1xN6JXcbYFrb30Ik0y6MKTDMoPi0VRdqjNWNSiNNVsAb5E2.pkg	UNLOCK BY RIF	UP0700-NPUJ00213_00-0000000000000002			559242096
NPUI94227	US	[PSX]Medievil®     [ID:NPUI94227-0000000000000001]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94227_00/r1iWgLAFaOWiEmXuggeajgJWR0J1DtNgevhUi006IbdDmdt5u9ADEIO6l2joO7ly4IAJpBhWVANuDpSG8K5QYEWd2GMvp84GUAK85.pkg	1b0f1b9c319303dd1ebe92e82057e444	UP9000-NPUI94227_00-0000000000000001			102400
NPUI94227	US	[*RAP MISSING][PSX]none     [ID:NPUI94227-0000000000000002]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94227_00/Psidl1HsWitDCPT3RLYJUyrwhMEru2DvrDnsPUqcwXOb7tiv7UhV9jEDBMYVo7dI3waAYfxRBsxHgwb8hMxpECbgnEayo83caxgGu.pkg	UNLOCK BY RIF	UP9000-NPUI94227_00-0000000000000002			345104912
NPUI94240	US	[PSX]Syphon Filter®     [ID:NPUI94240-0000000000000001]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94240_00/NtA1bITuM4Y8qWYwwEdIMH5o1YUtj3KYDLeXB6wMgEkLlCFHtO9XT4YXQeop6GolNN4y3oNFxRk15sn7PNPFKWY1qHFi9Uif071ME.pkg	8eb02ae4be03d10baa88f4454f5d55db	UP9000-NPUI94240_00-0000000000000001			102400
NPUI94240	US	[*RAP MISSING][PSX]none     [ID:NPUI94240-0000000000000002]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94240_00/bL2s7Ub29lLYb8Q8dhXPrTUSmy7SXCmQOvJqWSXpIVmK5fneGAdXa61IntSG6mEWPdtk0XOBXTWteepcAegx6SW6M73hHGdDCR9qK.pkg	UNLOCK BY RIF	UP9000-NPUI94240_00-0000000000000002			402105600
NPUI94356	US	[*RAP MISSING][PSX]CoolBoarders®     [ID:NPUI94356-0000000000000001]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94356_00/l5e1QBog0Vq7QS8FWLRq0ayYF3MESrCOumvjbGJ552MyQO08PeHE2WDmxEva7kh3NljqeFFLQeoQgiIdxvBO0PmflIG8tJTExAI8i.pkg	UNLOCK BY RIF	UP9000-NPUI94356_00-0000000000000001			102400
NPUI94356	US	[*RAP MISSING][PSX]none     [ID:NPUI94356-0000000000000002]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94356_00/KiD2dKSRRyCwV4J0OMbAEdH1Ua28El4JWOTcVyvv7YoSe41oUvXuyOOOFWhsEVBJHNPgYIidH9YjWAh8utyxdj32vAHonP66yDqC6.pkg	UNLOCK BY RIF	UP9000-NPUI94356_00-0000000000000002			295315264
NPUI94900	US	[PSX]Crash Bandicoot®     [ID:NPUI94900-0000000000000001]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94900_00/UBtavXvOWCiubIXMNuLGRxgSdeOLWnOVfiQwrnJEB5r8NMxumFjyaPpsNoUR2b24OO6hA87jaisfvV6lXED7fxEOUkKqbjcLGLXRl.pkg	155203a041c2e13094b2e5f14feedcf6	UP9000-NPUI94900_00-0000000000000001			102400
NPUI94900	US	[*RAP MISSING][PSX]none     [ID:NPUI94900-0000000000000002]	http://zeus.dl.playstation.net/cdn/UP9000/NPUI94900_00/sbWE9gwk7yGqN9IxohaKm8vuXa5AYcs6WE5jfXwdS5i5gdpg5jMoQmqFX2K8yP7wdkygy7PR8tN4L3hIoIvOalK62AUTeFFCPBTdC.pkg	UNLOCK BY RIF	UP9000-NPUI94900_00-0000000000000002			489609120
NPUJ00461	US	[PSX]Xevious 3D/G+™     [ID:NPUJ00461-0000000000000001]	http://zeus.dl.playstation.net/cdn/UP9000/NPUJ00461_00/IlSocPCwoWHxuiMhKrLZNmYiolUWeofHvOHpKpGaXAVGVGnnMPwacaHZuPVQSnAm.pkg	f1bcc0d076c0517e7cbe241f4fa6366a	UP9000-NPUJ00461_00-0000000000000001			229136
NPEF00021	EU	[PSX]DRIVER     [ID:NPEF00021-GDRIVERENG000001]	http://zeus.dl.playstation.net/cdn/EP0001/NPEF00021_00/yJL3FxJDp89qORKymolkswfSrjTjkOSS3w3appEWWqnI8bgeQKrgIfjVH4RRdkAchA7qJXn4axtEdcn9YnJRGTpdaa5wBk7H4B99h.pkg	3325b14c3772ca880316f8d060aa0716	EP0001-NPEF00021_00-GDRIVERENG000001			457244544
NPEF00021	EU	[*RAP MISSING][PSX]DRIVER     [ID:NPEF00021-GDRIVERFRE000001]	http://zeus.dl.playstation.net/cdn/EP0001/NPEF00021_00/UmiQ97efUSILnOJXAGRT6J1ctmB1V3w3V7N1dGNqx3cVbcHTVXmB0xnh09WNENWnsm4W6Eyd64ANWndtI5PGV0LcCQTP8pDhMDTBc.pkg	UNLOCK BY RIF	EP0001-NPEF00021_00-GDRIVERFRE000001			457313216
NPEF00021	EU	[PSX]DRIVER     [ID:NPEF00021-GDRIVERGER000001]	http://zeus.dl.playstation.net/cdn/EP0001/NPEF00021_00/vCWPGF49t6dQsdpbsnOYtEWjvROecycrC1R0kWNPYgOcoNt3ipGbMIGjtbT7NB4Nd9PIoPkQh9Pc08AWRYr8YPtil4i14Jiqvgaxh.pkg	66f970ef833e6f422dd308494f064923	EP0001-NPEF00021_00-GDRIVERGER000001			457321040
NPEF00022	EU	[*RAP MISSING][PSX]Rainbow Six     [ID:NPEF00022-GRAINBOWEN000001]	http://zeus.dl.playstation.net/cdn/EP0001/NPEF00022_00/tOmoMULY6uWGcMaybiVR1SSvS58qygI4AVP4GVjwDRtSldxJ7PcPYNcV6IxLt5oQ1fv6WwKQBYtXsVsDA6MCB8pynqP6Rq8dQ34eB.pkg	UNLOCK BY RIF	EP0001-NPEF00022_00-GRAINBOWEN000001			115638848
